album_name,artist_name,track_name,track_preview,track_uri,genre,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_image,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Spectral Contrast Freq Band1,Spectral Contrast Freq Band2,Spectral Contrast Freq Band3,Spectral Contrast Freq Band4,Spectral Contrast Freq Band5,Spectral Contrast Freq Band6,Spectral Contrast Freq Band7,mp3 File
Brave New World (2015 Remaster),Iron Maiden,The Wicker Man - 2015 Remaster,https://p.scdn.co/mp3-preview/647a53055a6f5d012ed238d87c3191df1ed5aff9?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1diuZVsxD74xvtUSABRUoF,Metal,0.000855,0.424,0.98,4,-4.33,0,0.154,5.72e-06,0.129,0.296,101.502,275253,4,https://i.scdn.co/image/ab67616d00001e02e1c50403652529dccf16f84c,14.010412,94.934296,-38.346233,38.992134,3.1524553,7.0494742,0.9367119,17.072779,1.2538387,6.760561,0.59025,1.5675914,-0.02785003,2.1786044,-7.0789733,6.363585,-6.1728168,-0.054348215,0.93820727,1.5605385,20.573186660815654,12.879867618125775,15.333891989100765,16.251682247305396,16.98824449074837,21.33218162920691,36.348550024409505,actual_music\_TheWickerMan2015Remaster_IronMaiden.mp3
Rasputin,Turisas,Rasputin,https://p.scdn.co/mp3-preview/5b640b7e962bb71af21ef5dd8415f91a058565ee?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0W43LnKXzRivi0WPaoBLVO,Metal,8.08e-05,0.262,0.928,9,-2.795,1,0.0894,4.76e-05,0.195,0.533,161.925,233520,4,https://i.scdn.co/image/ab67616d00001e02f0c12c46fce54b0da4c7e802,51.850674,65.19182,-8.740589,28.742775,-0.72619414,18.003254,1.7035252,12.631277,1.449312,8.478105,0.7224761,11.893224,-1.2437414,6.3325906,-2.3701406,2.8435376,-3.912425,3.6594374,-1.2366287,4.4747453,20.292338166124328,13.919857200544367,16.65684361609153,16.771443112907818,16.130866028569354,16.074626561439995,35.757269535498025,actual_music\_Rasputin_Turisas.mp3
"10,000 Days",TOOL,Jambi,https://p.scdn.co/mp3-preview/8f5bb510159aa128296873a108e85ecdac51e452?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2gbPu2QNqhnnqtfK3yyeZ0,Metal,0.000145,0.475,0.831,9,-7.419,0,0.0505,0.854,0.346,0.521,110.42,448613,3,https://i.scdn.co/image/ab67616d00001e02781369aabc39c792cc55604f,-7.788161,63.250122,-23.074509,26.603655,7.2236056,27.83227,15.640354,19.029045,8.906579,13.264029,0.3739676,6.094394,-3.4627569,5.546641,-3.3798285,1.323103,-6.6470904,7.933975,3.7237892,3.4447525,21.55456365125113,13.840586727901252,18.73437376539917,21.270979069476713,18.339737372437106,18.305946134362298,34.5384920522962,actual_music\_Jambi_TOOL.mp3
Inferno,Motörhead,In the Name of Tragedy,https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1DhCdQMyNLklKGxBheRFxL,Metal,0.000106,0.449,0.994,8,-4.836,1,0.0824,2.13e-06,0.102,0.447,149.91,183640,4,https://i.scdn.co/image/ab67616d00001e0285a3e201734d8502cad97b07,24.337406,67.16504,-29.486849,40.770687,-4.596855,19.560148,-3.6070697,11.274856,2.560593,0.77232873,-4.8804607,2.467869,-7.602946,0.64993376,-12.462144,1.5312138,-5.891426,0.04612197,0.5883053,-5.2092786,20.840210723755924,14.850187601072085,16.16316266452442,16.739104309393618,16.842575828117567,18.769917321617836,36.61050708198606,actual_music\_IntheNameofTragedy_Motörhead.mp3
Hypnotize,System Of A Down,Lonely Day,https://p.scdn.co/mp3-preview/b11499607c5ba42aae537b0aebd3bef92f335eba?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4xBHZ2Mr0gCdFYXrPZuYXO,Metal,0.346,0.458,0.783,8,-3.226,0,0.0322,6.14e-06,0.13,0.224,113.072,167907,3,https://i.scdn.co/image/ab67616d00001e02a2982eadad9b21912ed6c2e8,51.61322,79.48124,-29.749933,31.67601,-12.425419,8.425754,-2.7567115,2.8704734,-6.4302664,10.180934,-0.55884147,7.1376653,-8.521856,-0.35336718,-8.1851635,4.789429,-2.7361689,0.29479632,-4.076858,-0.3541459,20.92977475458276,13.784074623942116,17.989385069519276,19.100715467336105,16.98262636905531,20.27561615654187,37.94633389189483,actual_music\_LonelyDay_SystemOfADown.mp3
Iowa,Slipknot,Left Behind,https://p.scdn.co/mp3-preview/fe7ff4a3412a9833b6752718a521c5ba50786677?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4l3Vmsw0KO8HJqFtnbqaqu,Metal,7.03e-05,0.229,0.994,6,-3.431,1,0.22,0.00548,0.318,0.115,156.623,241467,4,https://i.scdn.co/image/ab67616d00001e02a62eefef8ee83d5e09aa8331,30.376019,66.55712,-23.237509,32.853436,-5.442586,10.885974,2.485466,8.228309,1.9784071,8.4009285,-0.9431175,5.7917233,-5.728,-0.9439665,-3.691983,2.8650696,-6.534823,4.0241995,-1.8899062,3.012267,21.18543814983809,12.568840295352988,15.246433608613794,15.007093072975373,14.579483730607524,16.51311748991826,34.32601304491555,actual_music\_LeftBehind_Slipknot.mp3
Crimson Thunder,HammerFall,Hearts on Fire,https://p.scdn.co/mp3-preview/6bb57fa117d04489b514cb89166f4fd9f0d7a47e?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0eV3PB3T0OxW4feG1DlOjQ,Metal,0.000431,0.577,0.901,1,-5.981,1,0.0492,3.59e-06,0.672,0.337,90.997,231387,4,https://i.scdn.co/image/ab67616d00001e02bceefa541bb181ec0b8d32e4,0.80692106,68.972244,-18.68593,46.92395,7.9300246,17.909203,6.199378,13.695857,4.491403,6.270966,1.690152,9.179851,-4.138191,0.9109962,-6.7313223,1.6779611,-3.794053,0.4087359,-3.0471215,2.0238779,19.531409836483192,14.706361417696185,16.40031296853876,16.77827506972963,17.223685262698925,18.510660730356438,36.37746200386986,actual_music\_HeartsonFire_HammerFall.mp3
Art Of War,Sabaton,Ghost Division,https://p.scdn.co/mp3-preview/b336cd837d636adb192ea646553edc022efda514?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3ZiJwNnZWMSKmUUTvYhIKx,Metal,8.78e-05,0.339,0.945,4,-3.016,1,0.059,1.51e-05,0.2,0.466,176.213,231200,4,https://i.scdn.co/image/ab67616d00001e02743371a3cf3aedaada8e767c,44.778507,68.09123,-12.657212,32.13967,1.5604334,14.822431,-1.0060232,14.483155,0.31201947,4.234219,1.4769089,6.3638706,-0.53040856,3.887127,-4.036442,3.2973065,-5.9891014,2.0239544,-3.4880166,4.8346224,19.864623203028707,12.453293777764113,16.560187242290052,17.573814724483654,16.068270170039224,16.09049829726961,37.10448535590113,actual_music\_GhostDivision_Sabaton.mp3
Come What(ever) May,Stone Sour,30/30-150,https://p.scdn.co/mp3-preview/149da20d828f1d73b725854baad3acba4f7fec63?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:5RVkQdjznbxQLeFr5Woxws,Metal,4.03e-05,0.512,0.919,4,-4.581,1,0.0894,0.000629,0.0899,0.602,163.035,258067,4,https://i.scdn.co/image/ab67616d00001e02758e6429ebbbb835fa117bfc,11.55298,81.51963,-16.447233,35.094433,15.096754,13.642273,3.8577998,16.447659,3.5676804,10.602091,1.7395532,10.7782755,-0.69689953,0.7061241,-3.419321,1.7370353,-4.527319,3.4902022,2.705175,2.0490913,19.026531213511326,14.245018257206736,15.839300697260402,16.31909395921712,15.46750374213247,17.304816874465565,36.5380422314299,actual_music\_3030150_StoneSour.mp3
Lateralus,TOOL,Schism,https://p.scdn.co/mp3-preview/8138175d74e253e699e4d2d3db6b25f5e823ad07?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:55mJleti2WfWEFNFcBduhc,Metal,0.0012,0.567,0.714,9,-8.512,0,0.0302,0.417,0.186,0.191,107.441,403533,3,https://i.scdn.co/image/ab67616d00001e02ca41a947c13b78749c4953b1,-36.156143,69.05921,-31.200552,49.706898,14.037897,14.533368,3.1072779,9.295818,-1.1204251,6.1990795,-1.1548198,5.458608,-3.3745852,-0.94216144,-4.6781797,1.7529517,-4.9180226,-0.52321684,-4.8195567,-0.6227004,22.994222057328436,14.5756068866571,17.128334852690923,17.29685971963966,16.867690761367538,19.684268030560187,37.270300241494056,actual_music\_Schism_TOOL.mp3
L.D. 50,Mudvayne,Dig,https://p.scdn.co/mp3-preview/f039b1a7c2f3ebef8d0f2382dcf75b1609b49fc5?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3H0ZY55seypgo0zXI6zwRk,Metal,9.62e-05,0.623,0.983,11,-3.548,0,0.151,0.0617,0.261,0.271,134.975,162293,4,https://i.scdn.co/image/ab67616d00001e02e8278a8536c931fe01db8701,31.087193,71.91841,-16.317854,31.81386,6.4438977,18.086111,5.8496504,10.24372,-0.006954063,9.503924,4.496707,8.325411,-2.0777528,0.94935745,-8.442201,4.029219,-2.9576743,2.1844058,1.6515487,5.820911,19.147642015104474,12.149958679962511,14.684557682002396,14.695524987334958,14.871501891618127,16.831262774429515,35.64052833259082,actual_music\_Dig_Mudvayne.mp3
From Bliss To Devestation,Vision Of Disorder,Living to Die,https://p.scdn.co/mp3-preview/751e945e01df43e570a291a39f8aea4b9b1913d5?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3w8lbCMKWBMu40MoNyV0Il,Metal,4.76e-05,0.248,0.881,5,-5.147,0,0.076,3.72e-05,0.101,0.347,102.913,246467,4,https://i.scdn.co/image/ab67616d00001e0285796a9e08297ea2288a81e2,35.403076,75.48446,-15.360971,28.83185,-4.8580227,14.763871,3.191764,12.963118,0.2846472,14.338304,1.5255209,5.5909233,-0.6126904,2.0035903,-0.3559661,3.1426492,-4.8481913,3.5940638,-3.41592,4.9468923,16.82553752017381,12.382077046664111,15.745062132503845,15.937402794840391,14.62387953598094,15.68786632925982,36.7617823272632,actual_music\_LivingtoDie_VisionOfDisorder.mp3
Reroute to Remain,In Flames,Cloud Connected,https://p.scdn.co/mp3-preview/a94320311b674ffce464221b6be0d76379bcefcf?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0dHogHUS4xgLOoFBt0ko1j,Metal,5.45e-06,0.48,0.908,0,-5.466,0,0.0452,0.856,0.0932,0.313,95.084,220707,4,https://i.scdn.co/image/ab67616d00001e02e388f5608715802c0421ecb8,35.88956,76.74229,-25.80338,31.766365,6.939348,17.021505,2.4385543,15.0246525,4.2333555,10.588917,-1.398946,6.197353,-0.27397737,2.735686,-3.0562382,1.9357659,-5.205639,4.484771,-1.1928364,0.2716981,19.569390395150446,13.26631278209763,14.19995089150673,14.1446765975776,14.894990927662421,16.9567237691731,38.50128295372342,actual_music\_CloudConnected_InFlames.mp3
HELLYEAH,HELLYEAH,You Wouldn't Know,https://p.scdn.co/mp3-preview/093c630c084bba0fde597d8b488a64b91c82e684?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0cnySM1Mlep9l9Y2fKo04w,Metal,0.000248,0.409,0.916,8,-3.181,1,0.0511,0.0113,0.125,0.12,147.171,258020,4,https://i.scdn.co/image/ab67616d00001e02ac68cf1478bc08e603d4a9b9,53.68898,63.104683,-19.542295,48.44899,1.3770926,11.613647,1.846041,8.291529,2.8872597,3.696561,-3.4241078,6.882284,-6.4351854,1.5939053,-5.381946,0.4237567,-4.9117203,2.7264745,-0.014757375,3.580843,19.170793871314128,12.579610648925192,15.160359674981226,14.80548359169432,14.550454817976995,17.00347925026153,34.81998104572046,actual_music\_YouWouldntKnow_HELLYEAH.mp3
"10,000 Days",TOOL,The Pot,https://p.scdn.co/mp3-preview/4644640df09377db333ab65d6cf2da93aa5db48c?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1lATXTBJDHwawvT1UfxWu3,Metal,0.000148,0.469,0.79,7,-6.889,1,0.0391,0.372,0.282,0.466,107.45,381947,4,https://i.scdn.co/image/ab67616d00001e02781369aabc39c792cc55604f,-15.9440365,74.296104,-17.793072,46.505886,11.996693,18.18254,3.4993806,13.560635,7.480387,10.0159,4.120878,5.883505,-3.0710673,-1.7770551,-8.463234,3.738242,-6.3167825,1.91007,-1.5721881,0.7527293,21.511880766493654,15.053033538569453,16.364116219464577,16.41428715175144,16.511258100734967,17.041396327682275,35.93183050681384,actual_music\_ThePot_TOOL.mp3
The End of Heartache (Special Edition),Killswitch Engage,The End of Heartache,https://p.scdn.co/mp3-preview/d70bbdd57d55aa5b9bbbe97e7fe543ffe882836b?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2nUy0ifVE7UwtOK4rugFsP,Metal,0.000287,0.469,0.976,0,-3.569,0,0.111,0.217,0.0636,0.222,124.001,298107,4,https://i.scdn.co/image/ab67616d00001e02f999fc653af949c43eb6ed23,34.072433,73.04111,-35.990887,36.022163,-3.633773,3.9205663,-1.074023,3.3935788,-1.382217,5.1043496,-2.5710754,4.877046,-8.726462,-2.594699,-9.764762,1.9209074,-5.495692,1.5004702,-0.25057366,0.34566036,20.289205527689724,13.84405719108188,17.189414337605218,16.971838893690308,16.23138282647938,18.327559781502675,38.457969491336776,actual_music\_TheEndofHeartache_KillswitchEngage.mp3
Frozen In Time [Special Edition],Obituary,Redneck Stomp,https://p.scdn.co/mp3-preview/2bf7d342c5a830edb5ec29602f5f60ced77ba900?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3wiT4tcjKk4jAqrfDahS6W,Metal,0.000256,0.245,0.861,2,-8.728,1,0.0415,0.871,0.216,0.483,91.056,212840,4,https://i.scdn.co/image/ab67616d00001e0259096d5592ac09cd1a2b267f,-52.075317,80.78108,-11.1632,64.206314,9.353085,18.996393,5.455334,14.467011,3.0788686,1.890286,-1.0036519,5.582454,-3.7416742,3.288498,-6.6579037,0.0738775,-6.8001986,-0.20140289,1.4925902,-0.25446275,18.42364272823034,14.433481164722306,15.050131461746759,13.789546510355436,14.576541663679905,18.332609237901448,39.87355397140823,actual_music\_RedneckStomp_Obituary.mp3
Life Starts Now,Three Days Grace,Break,https://p.scdn.co/mp3-preview/7786eff13a3e12553df8c890145de98902365fef?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4urxRqBRiaH0i20OKBsgxc,Metal,0.000666,0.578,0.897,0,-3.906,1,0.0357,0.0,0.0924,0.737,115.491,193107,4,https://i.scdn.co/image/ab67616d00001e02bf55e4d8d4120679b13394af,23.8015,79.68748,-13.921476,36.779095,-1.2214123,16.843155,-1.2553663,9.335427,3.5549774,5.543164,1.3445584,4.558685,-4.3477464,-1.8354634,-5.520303,5.2275233,-0.75645745,5.0934796,-1.1868124,1.7554805,19.4192207911062,14.227275513190406,16.9592996012019,16.563645045948963,16.35653944243118,16.290453717310946,37.50287105030301,actual_music\_Break_ThreeDaysGrace.mp3
Primo Victoria (Re-Armed),Sabaton,Primo Victoria,https://p.scdn.co/mp3-preview/aa42036b02d39394d1a88bdae1028c0c4e6cb3d2?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:5DbAOJ5dYW5A9xBhkeb33t,Metal,0.000676,0.436,0.748,6,-6.349,0,0.031,3.01e-06,0.221,0.589,62.11,250720,4,https://i.scdn.co/image/ab67616d00001e023614e26f0db450a2ed55a4ca,10.628704,62.21844,-3.2496266,33.173775,-1.3186111,14.729986,-3.3678703,14.988013,-0.8019942,5.3676867,-2.9029336,7.858485,1.4123993,7.116122,-2.710714,2.2181838,-5.7174664,-0.38096067,-3.2746441,-0.17001052,21.33963273118039,14.85668170522497,16.75425164080947,16.380118349504368,15.185345812354326,15.974224897196065,37.379418928133084,actual_music\_PrimoVictoria_Sabaton.mp3
The way of all flesh,Gojira,The art of dying,https://p.scdn.co/mp3-preview/c56dc36093e8f1ed275a04d67a744a332012a6eb?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:7iMQChXFK33TS49QWhE4tt,Metal,0.000308,0.493,0.83,0,-5.983,0,0.105,0.543,0.102,0.114,137.967,594213,4,https://i.scdn.co/image/ab67616d00001e02721965ef819404ca1cfd0652,56.739223,66.59505,-20.559658,24.136812,-1.2555202,20.21193,0.4633585,12.440549,5.3336124,12.2706785,3.879706,13.437156,0.059148427,6.4158854,-2.8458304,8.10117,-2.1503441,5.2649612,0.66777855,5.402363,16.913268021005642,11.266624003959354,14.505043488512952,14.433565143207677,14.765033117269748,14.94322669758261,36.39454401031944,actual_music\_Theartofdying_Gojira.mp3
Leviathan,Mastodon,Blood and Thunder,https://p.scdn.co/mp3-preview/214f41a401c263439f5e715b2875940fef45f7b1?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3jagGO7eHHuaD53ibehkux,Metal,8.58e-06,0.364,0.935,2,-6.548,1,0.0724,0.729,0.0317,0.478,92.717,228587,4,https://i.scdn.co/image/ab67616d00001e0200388d66c87c2c0033849bfd,8.907717,83.15197,-25.51084,36.07116,6.042429,4.9148674,-0.14396176,10.503501,-1.2213103,6.226372,3.556734,7.5195055,-1.4854652,2.9564707,-8.409662,5.758917,-6.8537893,0.70696074,-1.7490813,1.7545247,20.715565105992997,12.89124533050183,15.527227188176896,14.315019624116392,14.270582231261418,17.47461196410774,35.4171022497089,actual_music\_BloodandThunder_Mastodon.mp3
Babylon (Revised Online Music),Skindred,Nobody,https://p.scdn.co/mp3-preview/6cd0481ebb1ffa4f6983c25f89ba58b434e73999?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:581mukhDjta60CCwpvnjL9,Metal,0.018,0.627,0.91,10,-4.629,0,0.052,0.0,0.369,0.751,97.867,236013,4,https://i.scdn.co/image/ab67616d00001e023cb9e1578e09eb822e980eef,25.564795,88.58966,-24.28727,23.696081,-2.730359,6.08797,2.658491,11.650607,0.9185087,5.706713,0.43583035,4.7287335,-3.442432,5.9794044,-4.158807,7.4775724,-4.3070507,5.2970634,0.52166843,5.157127,19.525366941764133,12.61135124108955,14.739873472723398,14.79035458173875,14.651185723432256,17.22699763748519,36.46590856428783,actual_music\_Nobody_Skindred.mp3
The Way of the Fist,Five Finger Death Punch,The Bleeding,https://p.scdn.co/mp3-preview/f9a0dbbbb965f74cb53d658c06dc98769ca31d25?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6LRmV5GZUjKLgxi7lBWriQ,Metal,0.00149,0.322,0.812,0,-5.568,0,0.0505,0.0,0.0986,0.124,159.933,268667,4,https://i.scdn.co/image/ab67616d00001e022451bb3248238cd835906aae,25.557674,79.62992,0.45284033,22.222992,2.6976988,13.2142935,-1.3066578,13.220915,-1.3553693,6.216075,7.908596,6.9370346,0.1971895,2.7800303,-4.9054933,2.0525298,-3.9256558,3.8658588,-4.3097844,1.745194,17.360298271578,14.213973930895751,17.689141080942047,18.33032780341335,16.160409805864116,16.27557456673884,34.31735086673188,actual_music\_TheBleeding_FiveFingerDeathPunch.mp3
Doomsday Machine,Arch Enemy,Nemesis,https://p.scdn.co/mp3-preview/2591d93eec734f134accdda26634738069dc7238?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:27sTzAelgljD6Uxp88BqA3,Metal,5.79e-05,0.246,0.954,8,-3.811,1,0.0975,0.291,0.126,0.164,97.553,252280,4,https://i.scdn.co/image/ab67616d00001e02dcbd25c605dddb32022cecba,-31.659847,69.418335,-23.96628,41.09589,-10.059234,15.27064,5.0450897,13.368888,2.0548756,3.7485487,-1.2699478,2.2583263,1.5574144,4.779027,-9.257221,6.843865,-6.75966,3.4431877,-2.232185,3.4733202,17.526627612630755,12.8333941484854,15.830388252207431,16.09772637110588,15.758684585035489,17.062604400898227,37.42483524969028,actual_music\_Nemesis_ArchEnemy.mp3
Brave New World (2015 Remaster),Iron Maiden,Blood Brothers - 2015 Remaster,https://p.scdn.co/mp3-preview/bb00ea3e497b9a3d7954b40cdc128b50bba56f41?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4q9YY8eorYGjpjk3Zko7l9,Metal,0.0501,0.243,0.809,4,-6.316,0,0.0479,0.0338,0.133,0.444,182.679,434293,3,https://i.scdn.co/image/ab67616d00001e02e1c50403652529dccf16f84c,4.025335,97.62126,-24.824547,32.304695,0.1754745,7.3915896,-3.7523923,15.564438,-2.57754,7.1695075,-3.7596927,2.1101818,-3.874217,2.0229917,-6.7170863,2.7024632,-7.1959934,0.23170686,-1.183497,0.54593,21.642769331485578,15.451649376709431,18.488960935616884,18.247408545312172,17.942207958229716,19.580280477117597,38.87151142351875,actual_music\_BloodBrothers2015Remaster_IronMaiden.mp3
Welcome,Taproot,Poem,https://p.scdn.co/mp3-preview/faa6ad58f205fba9bdd4f41e1a1b02b28a0aeaaa?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:7mQwxVogsnpR3h6AJLQLlR,Metal,0.000104,0.364,0.912,7,-2.968,1,0.107,0.0025,0.086,0.666,105.368,189200,4,https://i.scdn.co/image/ab67616d00001e02557df13a19c6842061545ea4,15.792545,79.58885,-31.020233,39.530727,-1.5749018,13.99597,5.3344927,10.901568,2.8363624,9.43095,1.5928484,9.577159,-1.1403557,0.947752,-2.4992511,6.1563497,-4.9324718,4.084601,-1.0040174,1.0706061,20.366472827037832,12.31814623173601,14.660480629887946,14.780204566287793,14.782163222013642,18.199482774454825,39.02603930160888,actual_music\_Poem_Taproot.mp3
Stiff Upper Lip,AC/DC,Stiff Upper Lip,https://p.scdn.co/mp3-preview/cd08dc7d277d39ab3193b27a8b7372cda8ec710a?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1KBuhAHzia2qoD4u6YhvER,Metal,0.0344,0.588,0.851,7,-4.206,1,0.033,0.00773,0.16,0.706,123.691,214560,4,https://i.scdn.co/image/ab67616d00001e026376f65001ec44cb380e12c1,8.426912,97.1616,-24.746532,28.762505,16.248495,6.945781,-0.27376884,3.3790233,-0.61701536,0.40754908,-0.94516784,8.918009,-3.5603235,1.406018,-1.7749889,1.2436006,-3.7256796,2.8819902,-2.3834515,4.2901807,21.597038977802235,14.112437907227536,17.46012738375266,17.62987197226434,18.340162244225485,18.3695050527415,31.3975872797376,actual_music\_StiffUpperLip_ACDC.mp3
Lateralus,TOOL,The Grudge,https://p.scdn.co/mp3-preview/37231e458d80621734300d3ee6093d3f5b1239fe?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6ZsZxNP4Iwdyp3kd5oFFQN,Metal,0.000162,0.423,0.795,2,-7.408,1,0.0374,0.843,0.269,0.307,96.045,515080,5,https://i.scdn.co/image/ab67616d00001e02ca41a947c13b78749c4953b1,8.695953,62.005383,-26.200884,43.95084,8.051197,9.904994,1.839347,10.611205,-2.6570194,5.358347,-3.1275518,5.1570716,-4.661824,-1.7098747,-3.9073381,2.7928262,-3.8922312,2.2061896,-2.3691936,2.1378744,21.583059523861138,12.804618654629383,15.403495243908345,14.645186771261038,14.824363382508121,17.347201794611994,33.752622978111354,actual_music\_TheGrudge_TOOL.mp3
The Arockalypse,Lordi,Hard Rock Hallelujah,https://p.scdn.co/mp3-preview/4fd59f93ef810cf0ba939575cf1b1073d850ed14?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:7sZTvm0Sx8umbyQViTE2Qc,Metal,0.000236,0.557,0.947,3,-3.733,1,0.0528,0.0503,0.134,0.56,123.026,247200,4,https://i.scdn.co/image/ab67616d00001e023d6a901fce0da5129fb4cc57,39.02839,45.79044,-11.719579,23.455002,1.2379562,24.880405,1.8832598,10.933439,3.070807,9.395865,-2.1512418,5.368377,-7.8296456,-0.5155514,-4.4471145,1.7102016,-4.640528,1.670581,-5.359642,0.6991927,20.770224220380925,14.5738263037215,16.59804700961501,16.369150599311578,15.714804464312078,16.310008224983434,37.37766785975626,actual_music\_HardRockHallelujah_Lordi.mp3
Deftones,Deftones,Minerva,https://p.scdn.co/mp3-preview/a1754867dc3ddcc633e0070b4195fcbec5814726?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1gzWd0ILFaCoHUfQSkCIvl,Metal,0.000152,0.349,0.934,3,-5.518,0,0.0644,0.623,0.281,0.0788,124.055,257813,4,https://i.scdn.co/image/ab67616d00001e02c09a38cf054085b18eeb88ae,-21.466312,102.16013,-27.963598,31.557983,12.734843,3.787098,-2.7973964,13.126064,0.37933496,6.193732,-0.5259196,5.914951,-7.426306,-1.8379161,-5.0160704,-0.73625696,-5.963115,2.62692,-2.4160802,6.956261,21.300610934104725,13.668991719012421,18.248969572815966,18.225866379545185,18.485549800779765,19.268294250905395,35.46846134834791,actual_music\_Minerva_Deftones.mp3
Shogun,Trivium,Down from the Sky,https://p.scdn.co/mp3-preview/b99c0e999ad17815dea90b28a76a60d26866a1dc?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1CStnBrjVQ7WwCHjRplWUz,Metal,3.73e-05,0.453,0.987,11,-2.298,0,0.0903,2.25e-06,0.0576,0.336,160.035,334440,4,https://i.scdn.co/image/ab67616d00001e022cf35dd19b05d58b575a5b57,47.121788,64.01986,-17.864801,31.841494,-2.2974913,15.3296385,-3.31449,13.136295,0.7171417,8.919594,0.83982474,9.949709,-2.3830729,2.1372766,-9.355015,2.1763403,-7.6428404,1.7213196,-3.0863605,2.6428037,20.472989927075055,13.45402834028702,16.670849601497824,16.301530987194543,15.905813799266301,15.64822295002674,39.36540888556557,actual_music\_DownfromtheSky_Trivium.mp3
New Found Power,Damageplan,Save Me,https://p.scdn.co/mp3-preview/b4d20eec8c315bdbdca7c71c0864c8e1c7db76a7?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6md1gc3K7hCNE45Dx0IVeg,Metal,5.25e-05,0.486,0.944,7,-3.924,1,0.0552,0.00931,0.103,0.573,108.799,214040,4,https://i.scdn.co/image/ab67616d00001e0239230c2232fd9b57b1bbc70d,21.438578,69.98752,-22.889597,50.012318,10.346444,7.015732,2.191929,14.7474165,4.211877,7.4728346,-1.9595566,3.4695914,-9.68783,1.0641209,-7.6236577,-1.215304,-6.8833528,-3.3364239,-0.21984018,4.4213614,21.728913738898836,12.935050437797255,16.571851357005585,17.223727421089674,15.98810536204931,19.09404925769111,36.13552414188305,actual_music\_SaveMe_Damageplan.mp3
Ziltoid the Omniscient,Devin Townsend,Hyperdrive!,https://p.scdn.co/mp3-preview/d5594d630ddf3395f8771a3d119ee10eb4990ceb?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1Mju1koP7vTo5llp8r2tGc,Metal,0.00093,0.463,0.979,7,-4.786,0,0.11,0.818,0.693,0.207,156.004,227920,4,https://i.scdn.co/image/ab67616d00001e0241ba2629991fa18036c7d72e,31.754541,99.524475,-6.7411604,25.484255,-1.8021924,9.620533,-0.22271518,9.840246,-0.29236767,2.8469896,-2.1471412,3.49778,-4.21307,2.6100602,-7.106858,-1.3568032,-5.626793,-0.54922533,-4.974926,0.45376143,16.290718947910115,14.069312210429388,15.575824552287962,15.366922050795058,15.066426199163894,16.018717758277777,35.953941372867455,actual_music\_Hyperdrive_DevinTownsend.mp3
